"id","ts","temperature","humidity","pm25","pm10","latitude","longitude","room_id"
"317","2025-03-31 13:20:10","31","68","44","55","13.744800","100.512700","1"
"318","2025-03-31 13:30:15","31","68","42","49","13.744800","100.512700","1"
"319","2025-03-31 13:50:25","31","69","44","53","13.744800","100.512700","1"
"320","2025-03-31 14:00:30","31","66","43","53","13.744800","100.512700","1"
"321","2025-03-31 14:10:34","31","68","40","47","13.744800","100.512700","1"
"322","2025-03-31 14:20:39","31","65","42","50","13.744800","100.512700","1"
"323","2025-03-31 14:30:44","31","67","45","56","13.744800","100.512700","1"
"324","2025-03-31 14:40:49","31","65","39","46","13.744800","100.512700","1"
"325","2025-03-31 14:50:53","31","66","39","47","13.744800","100.512700","1"
"326","2025-03-31 15:00:58","31","67","43","51","13.744800","100.512700","1"
"327","2025-03-31 15:11:03","31","63","41","50","13.744800","100.512700","1"
"328","2025-03-31 15:21:08","31","72","41","49","13.744800","100.512700","1"
"329","2025-03-31 15:31:13","31","63","39","46","13.744800","100.512700","1"
"330","2025-03-31 15:41:17","31","62","40","49","13.744800","100.512700","1"
"331","2025-03-31 15:51:22","31","69","44","52","13.744800","100.512700","1"
"332","2025-03-31 16:01:27","31","68","41","49","13.744800","100.512700","1"
"333","2025-03-31 16:11:32","31","67","37","42","13.744800","100.512700","1"
"334","2025-03-31 16:21:37","31","67","37","46","13.744800","100.512700","1"
"335","2025-03-31 16:31:42","31","66","34","37","13.744800","100.512700","1"
"336","2025-03-31 16:41:48","31","63","33","38","13.744800","100.512700","1"
"337","2025-03-31 16:51:53","31","66","36","44","13.744800","100.512700","1"
"338","2025-03-31 17:01:57","31","64","34","39","13.744800","100.512700","1"
"339","2025-03-31 17:12:02","31","68","35","42","13.744800","100.512700","1"
"341","2025-03-31 17:20:45","31","63","27","31","13.744800","100.512700","1"
"342","2025-03-31 17:21:08","31","65","30","33","13.744800","100.512700","1"
"343","2025-03-31 17:21:28","31","67","31","38","13.744800","100.512700","1"
"344","2025-03-31 17:22:30","32","64","36","42","13.744800","100.512700","1"
"358","2025-03-31 18:54:57","31","67","25","26","13.744800","100.512700","1"
